mirnaid,refseqid,genesymbol,duplex,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-527,NM_000388,CASR,..((((((((((((.((...&.)).)))))))))))).,7544,7579,1.0,-23.8,1,0.0001550974,0.515,-0.041485041666666674,0.032247318750000004,-5.692450279622925,14,17,12,3UTR,,0,0
hsa-miR-527,NM_000418,IL4R,.((((..(((.(((((((..&))))))).)))...)))).,3365,3384,1.0,-18.3,1,0.004815054,0.441,0.009267285714285764,-0.4580467201,-10.062744608831833,14,19,7,3UTR,,0,0
hsa-miR-527,NM_000442,PECAM1,((.(((((((((((((((((&))))))))))))........))))).)).,5655,5684,1.0,-26.2,1,0.003987523,0.441,1.5821894399999996,1.548034256125,-5.495113920508112,19,29,12,3UTR,,0,0
hsa-miR-527,NM_000452,SLC10A2,.(((((((((((((((((((&)))))))))))))...)))))).,2642,2665,1.0,-23.0,1,6.772139e-06,0.559,2.9822887636363644,3.5242555437500007,-3.793324837357118,19,23,13,3UTR,,0,1
hsa-miR-527,NM_000452,SLC10A2,(((((.(((((((((.....&)))))))))...))))).,2021,2039,1.0,-18.8,1,0.0008308994,0.515,0.5403746666666667,0.38066852250000005,-6.071582287698324,14,18,9,3UTR,,0,1
hsa-miR-527,NM_000458,HNF1B,((((((((((((((......&)))))))))...))))).,2036,2054,1.0,-18.8,1,0.003088879,0.426,3.5739462941176474,5.5057951625,-4.906073086755913,14,18,9,3UTR,,0,0
hsa-miR-527,NM_000508,FGA,(((((((((..(((......&)))..))))))))).,3094,3109,1.0,-18.6,1,0.006209535,0.691,3.610173666666666,3.0108364125,-8.973354030494443,12,15,9,3UTR,,0,0
hsa-miR-527,NM_000520,HEXA,((((((((....((((((((&)))))))))))))))).,3055,3072,1.0,-22.2,1,0.0001321775,0.441,-0.12123612500000001,0.37169933625,-12.408048357782313,16,17,16,3UTR,,0,0
hsa-miR-527,NM_000564,IL5RA,.(((..((((.((((((((.&))))))))...))))..))).,3196,3217,1.0,-18.9,1,0.001295296,0.574,0.29421002499999993,0.06842424800000001,-12.638095248772986,15,21,8,3UTR,,0,1
hsa-miR-527,NM_000611,CD59,(((((((((..((((.....&))))..))))))))).,1631,1647,1.0,-21.7,1,0.001239994,0.647,-0.12301558888888889,-0.037162154375000006,-8.237904470243807,13,16,9,3UTR,,0,0
hsa-miR-527,NM_000611,CD59,((((((((((...((((...&))))...)))))))))).,1305,1323,1.0,-20.5,1,2.422859e-05,0.574,0.33637680000000003,-0.11975731849999995,-11.398282843874613,14,18,10,3UTR,,0,0
hsa-miR-527,NM_000615,NCAM1,..((((((((..((((((((&)))))))))))))))).,2942,2959,1.0,-23.1,1,0.0002110905,0.632,3.1051825000000006,2.2447040175,-11.128578504378995,16,17,16,3UTR,,0,1
hsa-miR-527,NM_000624,SERPINA5,.(((((((((...((((((.&))))))...))))))))).,2174,2193,1.0,-21.9,1,4.498409e-05,0.485,-0.13089155555555554,-0.46827542499999997,-11.254033235030066,15,19,9,3UTR,,0,0
hsa-miR-527,NM_000633,BCL2,..((((((((.((((.....&)))).)))))))).,4342,4356,1.0,-18.8,1,0.0003157245,0.5,1.3675525,1.194184031375,-8.014824275086253,12,14,8,3UTR,,0,0
hsa-miR-527,NM_000702,ATP1A2,(((.((.((((((((.....&)))))))).))))).,3622,3637,1.0,-19.0,1,0.01934393,0.485,-0.39105472499999994,0.0274990975,-8.746332336335787,13,15,8,3UTR,,0,0
hsa-miR-527,NM_000721,CACNA1E,(((((....(.(((((((((&))))))))))...))))).,11789,11808,1.0,-20.4,1,5.255294e-05,0.426,-0.3050908333333333,-0.009210193749999984,-13.577018805102776,15,19,10,3UTR,,0,1
hsa-miR-527,NM_000757,CSF1,(((((((((((.(((((((.&.))))))).))).)))))))).,3296,3343,1.0,-24.5,1,4.516009e-06,0.368,-0.25369341666666667,0.1791181475,-7.284377755798021,18,22,8,3UTR,,0,0
hsa-miR-527,NM_000788,DCK,((((((((.(((((......&))))).)))))))).,1634,1649,1.0,-18.7,1,0.000238572,0.676,0.256154575,0.129659874375,-5.962462745001676,13,15,8,3UTR,,0,1
hsa-miR-527,NM_000793,DIO2,.(.(((((((((.(((((..&))))).))))))))).).,2156,2174,1.0,-19.1,1,0.01612496,0.721,0.5471397666666666,0.9149972185499998,-6.639994924329809,15,18,9,3UTR,,0,0
hsa-miR-527,NM_000796,DRD3,..((((((.(((((((((..&)))))))))........)))))).,2233,2257,1.0,-18.7,1,0.1020718,0.574,3.768516666666667,2.6078401925000003,-6.013390377618052,15,24,9,3UTR,,0,0
hsa-miR-527,NM_000807,GABRA2,((((((((((((((......&.)))))))))................))))).,5520,5572,1.0,-19.5,1,0.003412022,0.603,0.7964913899999999,1.54254008375,-4.906073086755913,14,32,9,3UTR,,0,0
hsa-miR-527,NM_000820,GAS6,..(((.((((((((((.(((&)))..)))))))))).))).,2282,2302,1.0,-20.9,1,0.003242422,0.441,0.16442069999999995,0.39272367375000017,-6.857959480565336,16,20,10,3UTR,,0,0
hsa-miR-527,NM_000821,GGCX,(((((((((((.((......&)).))))))))))).,3667,3682,1.0,-19.8,1,9.723951e-05,0.544,-0.08267299999999998,-0.05687946874999998,-8.252876396352269,13,15,11,3UTR,,0,0
hsa-miR-527,NM_000828,GRIA3,.......((((((((((...&)))))))))).,3772,3783,1.0,-18.2,0,0.0003377215,0.5,2.4368577,1.3714465416249997,-17.110244939514768,10,11,10,3UTR,,0,0
hsa-miR-527,NM_000834,GRIN2B,..((((((((((((((....&.)).)))))))))))).,15472,15516,1.0,-21.4,1,9.872258e-06,0.559,0.28044867999999995,0.33373069750000006,-4.95700071937229,14,17,12,3UTR,,0,0
hsa-miR-527,NM_000843,GRM6,(((((.(((((((((((...&)))))))))))....))))).,4411,4432,1.0,-21.2,1,0.0003764986,0.559,2.1958674909090914,2.888779467499999,-5.838533207394711,16,21,11,3UTR,,0,0
hsa-miR-527,NM_000860,HPGD,.(((((((((..((((....&))))....))))))))).,1901,1919,1.0,-17.9,1,0.002476192,0.662,1.9502772666666668,2.740782675,-9.964902622363823,13,18,9,3UTR,,0,1
hsa-miR-527,NM_000861,HRH1,(((..(((((((((((((..&.))))))).))))))..))).,2183,2217,1.0,-23.7,1,0.0001015173,0.5,0.05961214285714286,0.16095448874999999,-11.088633895973327,16,21,7,3UTR,,0,1
hsa-miR-527,NM_000861,HRH1,.((((.((((..(((((((.&)))))))..)))).)))).,4025,4044,1.0,-20.1,1,0.002234229,0.603,-0.24182277142857145,-0.35990659625,-11.865861383556869,15,19,7,3UTR,,0,1
hsa-miR-527,NM_000861,HRH1,...(((((((((((((....&)))))))).))))).,3541,3556,1.0,-19.8,1,0.004187732,0.676,-0.3450922114285714,0.11984153799999991,-6.514540193678739,13,15,8,3UTR,,0,1
hsa-miR-527,NM_000874,IFNAR2,.(((((((((.(((((....&)))))..))))))))).,4181,4198,1.0,-17.6,1,0.0006181894,0.574,-0.2853418888888889,-0.16194120125,-6.618099312767468,14,17,9,3UTR,,0,0
hsa-miR-527,NM_000875,IGF1R,..(((((((((.((((....&)))).))))))))).,11815,11830,1.0,-21.8,1,1.332252e-05,0.559,0.022310244444444453,2.7826238000000005,-8.303804028968646,13,15,9,3UTR,,0,0
hsa-miR-527,NM_000891,KCNJ2,.(((((((((((((((....&.)))))..)))))))))).,2700,2747,1.0,-23.4,1,0.07571482,0.691,0.007764911764705853,0.5446930087500002,-3.793324837357118,15,19,10,3UTR,,0,0
hsa-miR-527,NM_000891,KCNJ2,..(((.((.(((((((((..&)))))))))..))..))).,3819,3838,1.0,-19.4,1,0.00120696,0.603,1.1659143333333333,1.6916082362500002,-7.914349138811099,14,19,9,3UTR,,0,0
hsa-miR-527,NM_000899,KITLG,..(((((((((((((.((((&)))).))))..))))))))).,4368,4389,1.0,-20.7,1,0.00942455,0.618,3.9291580000000006,3.27126627125,-5.1900497996759025,17,21,9,3UTR,MIRT702404,0,0
hsa-miR-527,NM_000930,PLAT,..((((((((((..(((((.&)))))..)))))))))).,2340,2358,1.0,-17.9,1,0.0007640737,0.574,1.7997640000000001,2.1426733624999996,-7.102971249558938,15,18,10,3UTR,,0,0
hsa-miR-527,NM_000934,SERPINF2,.(.((((((..(((((((((&))))))))).)))))).).,1875,1894,1.0,-23.4,1,0.000170981,0.382,0.11651966666666665,-0.24822687999999993,-9.418145255402095,16,19,9,3UTR,,0,0
hsa-miR-527,NM_000949,PRLR,...((((((((((((.....&)))))).)))))).,10941,10955,1.0,-18.9,1,0.0001921282,0.574,2.2816364000000005,2.2238042824999997,-6.747589273982352,12,14,6,3UTR,,0,0
hsa-miR-527,NM_000950,PRRG1,.((((((((((((.......&)))))))))))).,1981,1994,1.0,-15.4,1,0.03112789,0.647,0.31767283333333335,0.2420026499999999,-5.618663395431772,12,13,12,3UTR,,0,0
hsa-miR-527,NM_001001433,STX16,((((...(((((((((....&)))))))))...)))).,4081,4098,1.0,-21.1,1,7.082026e-07,0.471,0.22989814444444445,-0.3985908775000002,-11.501256917078504,13,17,9,3UTR,,0,0
hsa-miR-527,NM_001001481,UBE2W,(((((....(((((((....&)))))))..))))).,4819,4834,1.0,-18.7,1,0.002097755,0.471,0.13998057142857148,0.4212720137499999,-10.752244329692425,12,15,7,3UTR,,0,0
hsa-miR-527,NM_001001560,GGA1,..((((((((((((((((..&.)))))))))))))))).,2262,2303,1.0,-28.3,1,1.655e-05,0.338,0.46576684374999994,0.207886525,-4.95700071937229,16,18,16,3UTR,,0,0
hsa-miR-527,NM_001001872,ARMH4,..((((((((..((.(((..&.))).))..)))))))).,4518,4555,1.0,-18.8,1,4.217052e-05,0.588,0.11596825,0.95895943436875,-11.864028064629629,13,18,8,3UTR,,0,0
hsa-miR-527,NM_001001890,RUNX1,(((((...((((((((....&)))))))).))))).,6059,6074,1.0,-19.3,1,0.0006609525,0.588,1.627559125,0.9616572525000001,-9.695854671446662,13,15,8,3UTR,,0,0
hsa-miR-527,NM_001001890,RUNX1,((((...(((((((((....&)))))))))...)))).,5937,5954,1.0,-18.7,1,0.00210832,0.559,0.2497820333333333,0.28153289000000015,-11.501256917078504,13,17,9,3UTR,,0,0
hsa-miR-527,NM_001001931,MTUS1,..(((((((((..((.....&))..))))))))).,2947,2961,1.0,-17.3,1,0.006342333,0.544,2.8200236666666667,2.7264592050000003,-9.825983721938503,11,14,9,3UTR,,0,0
hsa-miR-527,NM_001001954,OR5A2,..(((..((((((((((((.&)))))))))..)))..))).,3904,3924,1.0,-20.7,1,7.535646e-07,0.588,0.0,0.0,-8.401646015436656,15,20,9,3UTR,,0,0
hsa-miR-527,NM_001002231,KLK2,.(.(((((((((((((((..&.))))))..))))))))).).,1734,1767,1.0,-22.8,1,0.0008364689,0.471,-0.029777176470588234,0.1072751775,-5.350864311663566,16,21,9,3UTR,,0,0
hsa-miR-527,NM_001002262,ZFYVE27,((((..(((((((((((...&))))))..)))))....).))).,2390,2413,1.0,-19.3,1,0.0001596766,0.397,-0.21842131538461546,0.04306941374999997,-9.957570382207184,15,23,6,3UTR,,0,0
hsa-miR-527,NM_001002911,GPR139,..(((((((((.((((((..&.)))))).))))).....)))).,2568,2614,1.0,-21.1,1,0.01652173,0.559,1.136837542857143,0.35802567375000005,-8.303804028968646,15,23,6,3UTR,,0,0
hsa-miR-527,NM_001003652,SMAD2,(((((.((((((((((((..&.))))))))))))...))))).,8875,8924,1.0,-27.6,1,4.729587e-06,0.5,-0.01158441666666668,0.06813894999999999,-5.838533207394711,17,22,12,3UTR,,0,0
hsa-miR-527,NM_001003745,OR10A3,((((((((((((((......&.)))))))))))))).,2306,2324,1.0,-19.4,1,0.001330393,0.662,0.0,0.0,-4.906073086755913,14,16,14,3UTR,,0,0
hsa-miR-527,NM_001003792,RBMS3,((((((((((.((((.....&)))).)))))))))).,6831,6847,1.0,-22.4,1,8.958027e-05,0.603,0.48313364999999997,0.5498344699999995,-6.995398001915627,14,16,10,3UTR,,0,0
hsa-miR-527,NM_001003792,RBMS3,..(((((((((.((((((((&))))))))....))))))))).,3680,3702,1.0,-19.1,1,0.009053782,0.618,0.3863035444444444,0.57045113125,-8.303804028968646,17,22,9,3UTR,,0,0
hsa-miR-527,NM_001003793,RBMS3,((((((((((.((((.....&)))).)))))))))).,6885,6901,1.0,-22.4,1,8.958027e-05,0.603,0.48313364999999997,0.5498344699999995,-6.995398001915627,14,16,10,3UTR,,0,0
hsa-miR-527,NM_001003793,RBMS3,..(((((((((.((((((((&))))))))....))))))))).,3734,3756,1.0,-19.1,1,0.009053782,0.618,0.3863035444444444,0.57045113125,-8.303804028968646,17,22,9,3UTR,,0,0
hsa-miR-527,NM_001004059,OR4S2,((.((((((((((((.....&.)))))))))))).)).,1439,1472,1.0,-20.7,1,0.0003109313,0.574,0.0,0.0,-5.728163000811725,14,17,12,3UTR,,0,0
hsa-miR-527,NM_001004304,ZNF740,((.(((((.((((((((((.&))))))))))..))))).)).,2505,2526,1.0,-20.8,1,5.798888e-05,0.647,0.3599367399999999,0.14844082124999994,-6.551503578753875,17,21,10,3UTR,,0,0
hsa-miR-527,NM_001004304,ZNF740,.(((((((((..(((((...&)))))...))))))))).,5821,5839,1.0,-18.7,1,0.0003098628,0.441,1.7348908888888888,0.5702963674999999,-9.964902622363823,14,18,9,3UTR,,0,0
hsa-miR-527,NM_001004470,ST8SIA6,((((((((((((((((....&.)))))))))))))))).,2881,2914,1.0,-22.7,1,4.626328e-05,0.662,0.1085119625,-0.060969931500000005,-3.937574446201665,16,18,16,3UTR,,0,0
hsa-miR-527,NM_001004473,OR10K1,..(((((((((.........&.))))))))).,1976,1992,1.0,-15.6,1,0.01007562,0.544,0.0,0.0,-11.418273199709544,9,11,9,3UTR,,0,0
hsa-miR-527,NM_001004689,OR2M3,((.(((((((.(((((((..&)))))))))))))).)).,4604,4622,1.0,-21.2,1,0.0002962485,0.647,0.0,0.0,-8.319888395918463,16,18,14,3UTR,,0,0
hsa-miR-527,NM_001005191,OR7D4,.((..(((((((((((((((&))).))))))))).)))..)).,3248,3270,1.0,-20.5,1,0.01749201,0.544,0.0,0.0,-10.94438428712878,17,22,9,3UTR,,0,0
hsa-miR-527,NM_001005209,TMEM198,((((..((((.(((((((((&)))))))))................)))).....)))).,1884,1923,1.0,-19.8,1,0.002167789,0.412,0.42784788888888886,0.40885708499999995,-12.782344857617534,17,39,9,3UTR,,0,0
hsa-miR-527,NM_001005287,OR2A1,..((((.((((((((.....&)))))))).)))).,3926,3940,1.0,-19.7,1,0.00308194,0.382,0.05237858750000002,-0.075025405625,-6.733736334547221,12,14,8,3UTR,,0,0
hsa-miR-527,NM_001005389,NFASC,..((((.((((((((((((.&)))))))))))).)))).,2427,2445,1.0,-20.7,1,4.645237e-06,0.588,-0.1608583,-0.05358475500000005,-6.5006872542436085,16,18,12,3UTR,,0,1
hsa-miR-527,NM_001005404,YPEL2,..(((((((((((((.....&.))))).)))))))).,3164,3199,1.0,-20.6,1,0.006029258,0.588,0.0,0.0,-5.1900497996759025,13,16,8,3UTR,,0,0
hsa-miR-527,NM_001005471,OR2T6,.......(((.(((((((((&)))))))))..))).,3617,3632,1.0,-20.6,0,0.000790386,0.544,0.0,0.0,-19.93501941492512,12,15,9,3UTR,,0,0
hsa-miR-527,NM_001005473,PLCXD3,(((((((((((((.......&.))))))))))).)).,6650,6690,1.0,-19.2,1,0.2038051,0.515,0.5574083714285714,3.0526767525,-5.762913004276319,13,16,11,3UTR,,0,0
hsa-miR-527,NM_001005501,OR4K2,..(((((((((.........&))))))))).,6521,6531,1.0,-15.8,1,0.01384819,0.632,0.0,0.0,-11.418273199709544,9,10,9,3UTR,,0,0
hsa-miR-527,NM_001005851,ZNF780B,.((((((((((.........&)))))))))).,6267,6278,1.0,-17.2,1,0.01516813,0.676,0.0,0.0,-10.254597317694373,10,11,10,3UTR,,0,0
hsa-miR-527,NM_001006600,ERBIN,.((((...(((((((((((.&)))))))))))...)))).,5441,5460,1.0,-18.6,1,0.05103387,0.618,1.9308974545454547,2.5348360349999997,-9.551605062602114,15,19,11,3UTR,,0,0
hsa-miR-527,NM_001006600,ERBIN,..(((((((((.((((....&.)))).))))))))).,7610,7632,1.0,-18.9,1,4.966603e-05,0.588,0.0,0.0,-8.303804028968646,13,16,9,3UTR,,0,0
hsa-miR-527,NM_001006622,WDR33,((((((((.(((((((.(((&))).)))..))))...)))))))).,1338,1363,1.0,-19.3,1,0.0001147178,0.603,0.61813765,0.8669270549999999,-4.993964104447428,18,25,8,3UTR,,0,0
hsa-miR-527,NM_001006624,PDPN,..(((.((((.((((((((.&))))))))...))))..))).,608,629,1.0,-18.9,1,0.004237283,0.5,0.468657725,1.229676740375,-9.682733955975687,15,21,8,3UTR,,0,0
hsa-miR-527,NM_001006625,PDPN,..(((.((((.((((((((.&))))))))...))))..))).,602,623,1.0,-18.9,1,0.004236242,0.485,0.468657725,1.1306430066250002,-9.682733955975687,15,21,8,3UTR,,0,0
hsa-miR-527,NM_001007024,GOSR1,((((((..(((((((((...&.))))))))))))))).,4341,4398,1.0,-21.0,1,0.0001493533,0.515,0.4538424,0.08075927749999993,-7.794895910253615,15,17,15,3UTR,,0,0
hsa-miR-527,NM_001007025,GOSR1,((((((..(((((((((...&.))))))))))))))).,4319,4376,1.0,-21.0,1,0.0001493533,0.515,0.4538424,0.08075927749999993,-7.794895910253615,15,17,15,3UTR,,0,0
hsa-miR-527,NM_001007464,RWDD1,(((((((((((.((......&.)).))))))))))).,2815,2856,1.0,-17.1,1,0.000109344,0.632,0.09563927272727271,0.034164038125000046,-8.252876396352269,13,16,11,3UTR,,0,0
hsa-miR-527,NM_001007561,IRGQ,((((((((.((.((((((..&)))))).)).)))))))).,4630,4649,1.0,-20.0,1,0.0003004775,0.515,-0.23617264999999998,-0.05091666125000001,-8.340767414043784,16,19,8,3UTR,,0,0
hsa-miR-527,NM_001008392,CTDSPL,((((((((((.((((.....&)))))))))))))).,2603,2618,1.0,-21.7,1,7.699635e-06,0.441,-0.11688501000000003,0.3867679787500001,-6.995398001915627,14,15,14,3UTR,,0,0
hsa-miR-527,NM_001008404,C14orf180,..((((((((.((((.....&.)))))))))))).,1968,1996,1.0,-21.2,1,1.029643e-05,0.324,-0.74132025,-0.81187217,-8.014824275086253,12,14,12,3UTR,,0,0
hsa-miR-527,NM_001008493,ENAH,..((((.((((((((((.((&)).)))))))).))...)))).,9579,9601,1.0,-18.8,1,0.003908011,0.529,0.19662261818181817,0.23660016749999996,-6.5006872542436085,16,22,8,3UTR,,0,0
hsa-miR-527,NM_001008657,TCOF1,..((((((((.(((((((((&))))).)))))))))))).,3480,3499,1.0,-23.5,1,0.003231102,0.515,-0.18498549,-0.044325281250000015,-7.7817751947826395,17,19,12,3UTR,,0,0
hsa-miR-527,NM_001008707,EML1,..((((((((((((((((((&)))))))))....))))).)))).,3135,3159,1.0,-23.8,1,0.0008828314,0.485,0.010047765217391287,0.020367959999999977,-4.95700071937229,18,24,9,3UTR,,0,0
hsa-miR-527,NM_001008727,ZNF121,.((((..((((((((.....&))))))))..)))).,2234,2249,1.0,-19.5,1,0.0003413142,0.676,0.14162962499999998,-0.14497805000000008,-7.4710192137250955,12,15,8,3UTR,,0,0
hsa-miR-527,NM_001008749,RAB19,..(((..((((((((.....&))))))))....))).,1780,1796,1.0,-19.0,1,0.0004578887,0.426,-0.10835849999999997,-0.18590315000000002,-8.63469509574027,11,16,8,3UTR,,0,0
hsa-miR-527,NM_001008784,CD200R1L,..(((((((((.((((((((&)))))))).))))))))).,1281,1300,1.0,-22.9,1,0.0005014204,0.603,0.010536044444444472,0.11383039187499992,-8.303804028968646,17,19,9,3UTR,,0,0
hsa-miR-527,NM_001008860,NIPA2,.(((..(((((((((.....&))))))).))..))).,2175,2191,1.0,-18.6,1,0.001241854,0.471,0.4881233,-0.20036675250000002,-10.04636985366625,12,16,7,3UTR,,0,0
hsa-miR-527,NM_001008892,NIPA2,.(((..(((((((((.....&))))))).))..))).,2039,2055,1.0,-18.6,1,0.001241854,0.471,0.4881233,-0.20036675250000002,-10.04636985366625,12,16,7,3UTR,,0,0
hsa-miR-527,NM_001008894,NIPA2,.(((..(((((((((.....&))))))).))..))).,1982,1998,1.0,-18.6,1,0.001241854,0.471,0.4881233,-0.20036675250000002,-10.04636985366625,12,16,7,3UTR,,0,0
hsa-miR-527,NM_001008910,STK16,((((((((((..((((....&.))))...........)))))))))).,2639,2680,1.0,-22.8,1,0.00010961,0.441,0.3927794720000001,0.33920444474999994,-10.10915223120837,14,27,10,3UTR,,0,0
hsa-miR-527,NM_001008938,CKAP5,....((((((((((((((((&))))))..................)))))))))).,6766,6801,1.0,-19.4,1,0.003824824,0.588,5.5109237264705895,5.408023852500001,-9.546562468637928,16,35,10,3UTR,,0,0
hsa-miR-527,NM_001009566,CLSTN1,((((.((((((((((.....&.)))))))))).)))).,4554,4598,1.0,-23.8,1,0.003953049,0.471,-0.6144299099999999,-0.25197586024999996,-8.28966070131775,14,17,10,3UTR,,0,0
hsa-miR-527,NM_001009612,C20orf202,((((((((((((((.(((..&)))..))))))))...)))))).,1337,1360,1.0,-18.5,1,0.00121531,0.588,0.24459085882352943,0.27437805625,-4.6730240064523,17,23,8,3UTR,,0,0
hsa-miR-527,NM_001009909,LUZP2,((((.((((((((.......&)))))))))))).,3330,3343,1.0,-18.5,1,0.0004117436,0.441,-0.37373439999999997,-0.16641521875,-9.881950179088792,12,13,12,3UTR,,0,0
hsa-miR-527,NM_001010,RPS6,(((..(((((((.((((...&)))).)))))))))).,981,997,1.0,-18.0,1,0.0008152089,0.456,3.733737571428571,5.337617485,-12.37776450863957,14,16,10,3UTR,,0,0
hsa-miR-527,NM_001010000,ARHGAP28,..(((...((((((((....&.))))))))...))).,4428,4449,1.0,-18.7,1,0.0007394862,0.515,-0.10683840000000001,-0.17320129874999995,-10.715280944617287,11,16,8,3UTR,,0,1
hsa-miR-527,NM_001010861,PLPPR5,(((.(((((((.((((....&)))).)))))))...))).,3814,3833,1.0,-18.3,1,0.01396558,0.603,0.7162052857142857,1.0613735247499998,-10.31640003075721,14,19,7,3UTR,,0,1
hsa-miR-527,NM_001010887,ACER2,(((((((.((((((((....&))))))))))))).)).,950,967,1.0,-23.1,1,1.889893e-07,0.471,0.8333079375,0.5212506000000003,-6.251209375382295,15,17,13,3UTR,,0,0
hsa-miR-527,NM_001010891,MTX3,..((((.((((((((((.((&)).)))))))).))...)))).,3555,3577,1.0,-18.9,1,0.01150862,0.529,0.4192811454545455,0.41783986875,-6.5006872542436085,16,22,8,3UTR,,0,1
hsa-miR-527,NM_001010922,BCL2L15,..(((((((...(((((...&.)))))...))))))).,1020,1050,1.0,-21.0,1,9.867179e-06,0.574,-0.07743304285714285,0.0951842125,-12.371084972707173,12,17,7,3UTR,,0,0
hsa-miR-527,NM_001011513,PDLIM5,(((((((((((...((((((&.))))))))))))))))).,3130,3163,1.0,-22.6,1,0.001635967,0.588,0.5013256636363637,0.025062066249999997,-9.430348285984671,17,19,17,3UTR,,0,0
hsa-miR-527,NM_001011667,CHCHD7,((.((((((((((((((((.&)))))))))................))))))).)).,1810,1846,1.0,-19.0,1,0.002312818,0.662,0.4573338062499999,0.29914466737499995,-5.495113920508112,18,36,9,3UTR,,0,0
hsa-miR-527,NM_001011668,CHCHD7,((.((((((((((((((((.&)))))))))................))))))).)).,1766,1802,1.0,-19.0,1,0.002312818,0.662,0.4573338062499999,0.29914466737499995,-5.495113920508112,18,36,9,3UTR,,0,0
hsa-miR-527,NM_001011669,CHCHD7,((.((((((((((((((((.&)))))))))................))))))).)).,1790,1826,1.0,-19.0,1,0.002312818,0.662,0.4573338062499999,0.29914466737499995,-5.495113920508112,18,36,9,3UTR,,0,0
hsa-miR-527,NM_001011670,CHCHD7,((.((((((((((((((((.&)))))))))................))))))).)).,1662,1698,1.0,-19.0,1,0.002312818,0.662,0.4573338062499999,0.29914466737499995,-5.495113920508112,18,36,9,3UTR,,0,0
hsa-miR-527,NM_001011671,CHCHD7,(((((.((((.(((((....&))))).)))).))))).,1009,1026,1.0,-19.8,1,9.805661e-06,0.647,0.2273746,0.15408987087500003,-8.663307682805062,14,17,5,3UTR,,0,0
hsa-miR-527,NM_001011671,CHCHD7,((.((((((((((((((((.&)))))))))................))))))).)).,1618,1654,1.0,-19.0,1,0.002312818,0.662,0.4812847156250001,0.1267157723026316,-5.495113920508112,18,36,9,3UTR,,0,0
hsa-miR-527,NM_001011709,PNLIPRP3,..((((((((..((((....&))))..)))))))).,2330,2345,1.0,-19.4,1,3.250148e-05,0.721,0.09446181749999999,0.6242736120000001,-11.128578504378995,12,15,8,3UTR,,0,0
hsa-miR-527,NM_001011718,XKR7,(((((.(((((((((((((.&))))))))....))))).)).))).,7379,7404,1.0,-22.5,1,0.03483418,0.441,0.6225831082352942,0.16488099924999997,-5.838533207394711,18,25,8,3UTR,,0,0
hsa-miR-527,NM_001012241,MSL1,..(((..((((.((((((..&)))))).))))..))).,3304,3321,1.0,-20.9,1,4.027186e-05,0.529,3.4979716666666665,1.6021376125,-11.748449325033011,13,17,6,3UTR,,0,0
hsa-miR-527,NM_001012329,CTNNBIP1,..((..(((((((((.....&)))))))))....)).,853,869,1.0,-19.2,1,4.271446e-06,0.5,-0.27090564444444454,-0.25178742749999994,-11.210045735681422,11,16,9,3UTR,,0,0
hsa-miR-527,NM_001012338,NTRK3,..(((((((..(((((((..&))))).))..))))))).,4534,4552,1.0,-21.2,1,0.0007310435,0.368,0.0,0.0,-9.02428166311082,14,18,7,3UTR,,0,0
hsa-miR-527,NM_001012361,WDR31,.(((((((((((((......&))))))))))))).,4519,4533,1.0,-21.0,1,0.01155682,0.529,1.6198806923076925,1.3095040512500002,-4.761823477911366,13,14,13,3UTR,,0,0
hsa-miR-527,NM_001012393,OPCML,..((((((((((((((....&)))))))))))))).,1276,1291,1.0,-22.1,1,0.0238578,0.632,0.39845546428571427,0.5390496950000001,-4.95700071937229,14,15,14,3UTR,,0,0
hsa-miR-527,NM_001012454,FAM71F2,..((((.((((((((((.((&)).)))))))).))...)))).,1530,1552,1.0,-18.8,1,0.01123072,0.5,0.07531536363636362,0.033965537500000025,-6.5006872542436085,16,22,8,3UTR,,0,0
hsa-miR-527,NM_001012642,GRAMD2A,((((..(((((((((((...&)))))))))))....)))).,1576,1596,1.0,-24.6,1,7.990412e-05,0.338,0.07410987818181825,-0.12368400150000002,-9.957570382207184,15,20,11,3UTR,,0,0
hsa-miR-527,NM_001012957,DISC1,..(((..((((((((.....&))))))))....))).,5991,6007,1.0,-19.0,1,0.001039891,0.368,-0.41225168124999995,-0.27438980749999997,-8.63469509574027,11,16,8,3UTR,,0,0
hsa-miR-527,NM_001012967,DDX60L,.((((((((((.........&)))))))))).,5386,5397,1.0,-17.2,1,0.02270038,0.676,0.8802803299999999,1.23457384375,-10.254597317694373,10,11,10,3UTR,,0,0
hsa-miR-527,NM_001012993,C9orf152,.(((...(((((((((....&)))))))))...))).,1851,1867,1.0,-20.9,1,2.517174e-05,0.559,1.9599573333333333,0.30414697374999994,-11.357007308233957,12,16,9,3UTR,,0,0
hsa-miR-527,NM_001013635,CCDC184,..((..((((..((((((..&))))))))))..)).,1645,1660,1.0,-19.0,1,7.077332e-07,0.426,1.5008339666666666,1.8819953524999997,-17.148574440384515,12,15,10,3UTR,,0,0
hsa-miR-527,NM_001013699,H3-5,.(((((((((..(((((...&.)))))))))))))).,829,865,1.0,-19.8,1,0.01806477,0.647,2.683971222222222,3.205736208750001,-9.964902622363823,14,16,14,3UTR,MIRT475863,0,0
