File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
10e8265e-db60-49c9-b725-0fa96da276dd	9a75f764-8b45-4352-bdc0-c82f08990df2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-O2-A52S	TCGA-O2-A52S-01A	Primary Tumor
aa88f1cb-5b45-47d5-8196-489831c0d68a	6261ea0e-e248-4620-ac4c-b90ffc580938.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2713	TCGA-60-2713-01A	Primary Tumor
92ab7ab5-7695-4aa2-81e9-6c6759f37b49	71550bf2-086d-46ac-aee3-958bbac2d2ab.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-6737	TCGA-33-6737-11A	Solid Tissue Normal
99bf4c0b-25e6-4728-b694-f4663400a138	28447225-ec2d-4eb2-a0c6-862893473a65.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-58-A46N	TCGA-58-A46N-01A	Primary Tumor
940853c6-a354-44d6-ad24-79dcaff7ae3b	1d1a63f0-860d-451c-a7f1-b6e15d253dba.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-39-5036	TCGA-39-5036-01A	Primary Tumor
1bba5f6d-7583-4592-82b7-4b8e4b6e5530	7936117f-4540-4f26-bde6-878d6ea8b837.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NK-A5CX	TCGA-NK-A5CX-01A	Primary Tumor
74a56b3d-957f-432d-94f8-f6c96dca075c	c38a7a21-5785-4998-8ba4-fb2836c2eb8d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8154	TCGA-77-8154-01A	Primary Tumor
b4b0c5e2-82ed-4ebf-a75d-278b5df9dee2	2e4a3649-b6d9-4fa8-b4ff-3961cad22593.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-37-4132	TCGA-37-4132-01A	Primary Tumor
1f79cc88-2182-4d30-b487-a7a36c0baddd	74a0acc6-747d-4e2e-9cbf-c5b9c8cba8d7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-98-8020	TCGA-98-8020-01A	Primary Tumor
5fdccb90-050a-44c2-a55c-a9827e90332c	87968a34-cdba-4335-92d9-0f5b34ed27c9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-A5DS	TCGA-56-A5DS-01A	Primary Tumor
f50eae8b-8cea-41eb-8d22-0f982f150bef	b7f4d8a5-5d3b-4995-9ff4-a3298ca82f0e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2707	TCGA-60-2707-01A	Primary Tumor
663b318c-61c3-4ed3-bb7a-3820d4992a8e	3c050f49-77a0-4055-8c9b-5c0e06a075d0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2734	TCGA-66-2734-01A	Primary Tumor
acab1d0f-ae2b-464c-9b0a-b2546c418e40	f7a7853b-6fd7-4b89-b567-3798df13b4fd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2742	TCGA-66-2742-01A	Primary Tumor
fa8edf16-130b-44ed-9daa-43e0d320f73a	ab4d305d-81cd-4fa7-96c4-f6d5308eef12.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5481	TCGA-22-5481-01A	Primary Tumor
3482df2e-a72c-4995-8be8-ea6122e4770c	e0c71365-4f21-4bf8-b861-fb3ec1316ce3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-5787	TCGA-21-5787-01A	Primary Tumor
9500ae33-b752-4414-bcc1-bb21e518e7db	1d381b27-88c0-4ddd-87cc-31fbb24525c0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3414	TCGA-18-3414-01A	Primary Tumor
9e729cc9-60fd-452f-b51c-e28cea633393	1208db51-3816-4c68-8b01-b494b14063cf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-96-A4JL	TCGA-96-A4JL-01A	Primary Tumor
fd2b4a95-4886-4582-afa1-1fe89b0bdaef	8714911e-19cb-47ab-bcdd-28d7e37c4a13.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-5595	TCGA-18-5595-01A	Primary Tumor
19dc44bf-20c4-42df-bbb2-49af7b7a3ebe	734a85b8-346a-4ad2-a274-8d0185245090.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-7140	TCGA-77-7140-01A	Primary Tumor
c8d03a71-5e51-4a39-8652-0ef862453cb0	652ecf99-1af9-41fc-b0a5-d3e5c07a7b5d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2709	TCGA-60-2709-11A	Solid Tissue Normal
56e2f8d7-c257-4d80-a83d-9f0778e2f144	17eda622-0edc-4828-ae34-a0e9577bd4fa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-AASB	TCGA-33-AASB-01A	Primary Tumor
7a3428ba-aee7-49cc-b8b6-0d959cf34ddb	8a674d9b-24e9-4923-8adb-faa0e1f6fe4a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-7022	TCGA-63-7022-01A	Primary Tumor
73c173f5-7729-4b6b-9f02-36c357b63ff1	6808a181-9421-4264-9139-7ac69a3173fb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8628	TCGA-56-8628-01A	Primary Tumor
35fbdc39-7423-4e59-a622-1aaa884add77	77213cf0-8029-4470-af4e-a25fce4d4681.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NK-A5D1	TCGA-NK-A5D1-01A	Primary Tumor
43681c49-4517-4b41-8d48-34a47591cb04	9d44799b-6913-4a8a-ab8d-f2dce3f00fda.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HH	TCGA-NC-A5HH-01A	Primary Tumor
7ec2e98a-f2e1-4e6f-b096-3a0090798266	80fd19f6-c4bf-4e89-8064-34ef090c0171.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8133	TCGA-77-8133-01A	Primary Tumor
a7c57867-2ffa-4173-acab-49963383e7aa	59e3ac5c-e962-4ce6-90fd-a9466e06c8c6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-34-8454	TCGA-34-8454-01A	Primary Tumor
4ee0665a-49b1-4a80-a481-187f3900e135	e8572c09-d77c-456c-9a8a-7f5351502a01.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-90-6837	TCGA-90-6837-01A	Primary Tumor
acada831-d03c-420f-809d-59bd3016b3a3	258b03ca-d1a3-4102-a953-476df48c3ae7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-70-6722	TCGA-70-6722-01A	Primary Tumor
29dec939-10b2-4455-8385-8f1184187a41	f490e7cb-8d67-47af-85c0-5dd5c7139efd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7579	TCGA-56-7579-11A	Solid Tissue Normal
dc6678c7-dd79-4523-a531-8fbfa442b277	8478e2c8-4c90-4e3c-97bc-d201991ad4a6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2712	TCGA-60-2712-01A	Primary Tumor
65aefac3-beaa-460e-8933-f0eb1098b787	2ec6297f-091b-4744-aaf7-83f86396192f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2727	TCGA-66-2727-01A	Primary Tumor
02346d84-b666-416c-a537-fde40133460b	bcd07e88-975d-4f4b-9b2e-33ad0f2211f3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3409	TCGA-18-3409-01A	Primary Tumor
9fa7fe5a-e703-4541-880d-8a9af8eda681	3b60d859-e094-457a-85d0-e99ed38d7edb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8009	TCGA-77-8009-01A	Primary Tumor
4b797cb5-a95c-4c49-854c-a9a7f463ca31	1e775cd6-ae23-4bfa-8696-72ce922ccf4b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A50M	TCGA-85-A50M-01A	Primary Tumor
0d58d22a-311c-4647-bc41-9ecf4c621d92	2493b2a8-fe7c-4a6d-8616-459ebc5aa4b6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-37-4129	TCGA-37-4129-01A	Primary Tumor
a1849ccd-2404-410c-a2e3-3cadffee68dc	f64e55d6-0f87-4a4d-a95e-c0b82f7268db.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-46-3766	TCGA-46-3766-01A	Primary Tumor
dc5fed1c-a940-498c-8ae5-8fd640c36393	96c5f203-2d5b-4519-8a58-0a70934bb3de.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-37-5819	TCGA-37-5819-01A	Primary Tumor
1a02d023-4c5c-431f-a15d-341422f52346	19dc6546-2327-48bc-9a2d-53a6856b5222.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2706	TCGA-60-2706-01A	Primary Tumor
09adb3e2-ab7f-4c5c-bef7-81edc266e559	21d669f3-9822-49d9-b7cd-cc0a8b955ae9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A4JB	TCGA-85-A4JB-01A	Primary Tumor
1684a071-c999-4820-bc4c-d56cf66adaed	3a238e45-6725-42d4-9ccb-378c0a198080.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8007	TCGA-77-8007-01A	Primary Tumor
1a0e571e-f07d-4cbf-b5ab-33f94715bdb1	6f8c77f2-67de-411d-a03d-5fef3216b71b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-2581	TCGA-43-2581-01A	Primary Tumor
eb511374-cb57-4d1d-adcb-eef77549c67d	73848cca-19bf-4de1-90ea-1725f617c550.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8309	TCGA-56-8309-01A	Primary Tumor
429458b7-7505-44bf-a459-87e6704d792b	ce73fb18-2274-4f66-81e4-4e17ee353aef.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-A475	TCGA-43-A475-01A	Primary Tumor
6ab0c591-13c6-4ef9-bc07-1a86d08a17e9	b7679078-dc44-4203-8aa4-876c308e8e4f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5MV	TCGA-63-A5MV-01A	Primary Tumor
81e9ab83-dea7-4cf3-9a1c-aedb906c5a11	40ba876d-2ee4-46f9-af5c-c7afbefb9e51.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-39-5030	TCGA-39-5030-01A	Primary Tumor
0fb52c8b-de46-42f9-b06e-d960f4f9ac72	52b12974-df31-4627-b337-c24fdcec9cfa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-A5C4	TCGA-22-A5C4-01A	Primary Tumor
dbfe16b6-bdf8-4335-ab85-a82b10734667	1af985f0-777b-4283-b8cb-cddb4ac1e7cc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-4083	TCGA-18-4083-01A	Primary Tumor
2fc39198-4dc5-43b8-a28e-192739dc7438	899cdcf1-4d06-4d3e-9b3e-64c9570485ad.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-A4BY	TCGA-56-A4BY-01A	Primary Tumor
8ac02c68-6af5-4945-9d84-2b32bfa5330f	36ff1a1d-2f84-4a7e-a717-d9106e391f24.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-5783	TCGA-21-5783-01A	Primary Tumor
c45d0b45-d32e-48c6-9913-4426dc026ae3	44121978-20e4-4330-8899-67a7557e6d7c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-A5GA	TCGA-77-A5GA-01A	Primary Tumor
c3944237-586a-4d69-b740-8a699451dbc4	9c8c8810-d87a-470f-9e1e-cac9cd595a01.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-7020	TCGA-63-7020-01A	Primary Tumor
0dcd932f-b9e7-42dc-b6f5-af199defe29f	4bc9290d-823f-4c98-8cca-f683588cbd49.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-7710	TCGA-85-7710-11A	Solid Tissue Normal
9c89ea3a-aa4d-456b-92e0-334bd2df3216	f9415abb-ec64-4d0f-ad7e-26f2071b2c24.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5MR	TCGA-63-A5MR-01A	Primary Tumor
5822bf21-6f8f-4c89-920a-9e93cac82998	95234108-3579-4c2c-af95-7c6780270af4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-AAS8	TCGA-33-AAS8-01A	Primary Tumor
560332ef-6eaa-491b-9d9f-ed29adee16d8	dc55b4b9-f3e6-4772-8421-26b04b750716.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8136	TCGA-77-8136-01A	Primary Tumor
29e74495-0283-4211-9b6e-c0371dfc4b37	d15729d6-5ad9-4220-b42a-817498a8e9cd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-68-7757	TCGA-68-7757-01B	Primary Tumor
cf5359e8-72aa-4875-9673-bc4f1829e561	68ebb9b3-4081-4e5d-8340-551e3d622970.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2786	TCGA-66-2786-01A	Primary Tumor
d4f809c0-1df1-43ce-a733-ec397e9997d6	88775aca-995e-41a6-bb2e-3ece8918624b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-68-7756	TCGA-68-7756-01A	Primary Tumor
522ef685-b139-4537-871f-264e3be34022	b3fa647e-762b-4f37-9179-e7d60a4561ee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-4589	TCGA-33-4589-01A	Primary Tumor
4d0eae03-756b-4a68-904a-73fe35e52363	6bc9fb91-4915-4afc-b685-80ce6d6d6650.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-0944	TCGA-22-0944-01A	Primary Tumor
c2958892-c4be-49c3-9d3a-224987395f3e	23a72fc4-9e50-4834-b5e0-863a5075c4a0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-98-A53J	TCGA-98-A53J-01A	Primary Tumor
510f06ce-ac4b-400b-863f-3a97829fc85f	c9fe38e3-9f2e-4bfb-86e8-a43943985672.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-70-6723	TCGA-70-6723-01A	Primary Tumor
519ae60d-ff36-488c-9fe8-6387ba54bd66	b918773c-1920-42aa-8493-22344ea5ac49.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-7657	TCGA-43-7657-01A	Primary Tumor
cffb54e6-03d9-46d1-88a9-5d829aea15e6	8ff70f54-8735-40b1-a556-b96e8889cc0f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5478	TCGA-22-5478-11A	Solid Tissue Normal
38b2378c-4a37-44db-b7e0-91efb58edd6d	ed13d440-b19e-453b-bd34-4f5c0fd1b392.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5MT	TCGA-63-A5MT-01A	Primary Tumor
ea67e19c-dc0e-4c81-998d-c117177243c5	e06b7e6d-435b-4616-aac5-70193980b950.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HP	TCGA-NC-A5HP-01A	Primary Tumor
3510e613-f5fd-431c-90a7-50e867983d2d	604c5918-95f3-47e4-96b0-b94c791fcd27.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A4CL	TCGA-85-A4CL-01A	Primary Tumor
cda92e83-1024-4fbe-9c0d-e2a6fbeb0339	8dda6766-08f1-4f38-944f-30da042d3370.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3416	TCGA-18-3416-01A	Primary Tumor
4edc6df5-714c-43bd-9c9a-426bbe8fabf2	7fe42315-1c0a-46cd-9b38-c09841337a96.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2773	TCGA-66-2773-01A	Primary Tumor
6220b8a9-3a40-4aba-ba57-b5d76ba3e021	cfb70595-7191-40cc-802d-dad9cb578b1a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7580	TCGA-56-7580-11A	Solid Tissue Normal
d0d1b05c-8518-4ab4-90d5-159a671847c5	94b65d9b-b3d9-45b2-80ac-cb4664fe8428.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5479	TCGA-22-5479-01A	Primary Tumor
611b1313-27a4-4414-995a-b8c198048940	7f44e5e1-cea0-4cf9-9a2c-972a3f8d6038.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-39-5019	TCGA-39-5019-01A	Primary Tumor
43657f72-91a2-41f3-81c6-2d5715a9cd8e	1edd3b8b-2a9c-43f9-a20e-ca564a37d3aa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NK-A5CR	TCGA-NK-A5CR-01A	Primary Tumor
7323eb33-2306-4f09-8705-802736b64460	4cab9f74-8294-4b98-b6b3-3594dcd83623.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-39-5040	TCGA-39-5040-01A	Primary Tumor
b6cc5635-4990-453c-bdd0-a327684b7cdb	a7202dc0-379c-40e6-9bbf-3337bd3328c8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-A5G6	TCGA-77-A5G6-01A	Primary Tumor
e90112d2-6799-47fe-8e61-750aecf74645	17836a04-2edf-4845-955f-97879736f61e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-98-A539	TCGA-98-A539-01A	Primary Tumor
799fa305-8a11-42f5-9b60-d6eefb677f4d	03d6e124-5927-4573-a041-a1d8e109fa1c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-6175	TCGA-85-6175-01A	Primary Tumor
1ea7b13e-64da-4266-96e9-9af1b1b12616	18ec943b-2068-467c-82df-07c60f4ed200.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-34-5927	TCGA-34-5927-01A	Primary Tumor
df2a6499-3bd5-4314-9b1f-8e6b0a389dcd	38ad91d3-6058-4714-b442-4bb12813d5ea.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8350	TCGA-85-8350-01A	Primary Tumor
c13aa5d5-89fa-47b4-acdd-563b1a40ba3c	f682e54b-c4c0-4409-89fa-da3e6f7f43f8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HM	TCGA-NC-A5HM-01A	Primary Tumor
a194fac8-840d-44d6-9b1b-7a4079c09c9e	2b33014e-c7ff-41aa-82bf-3121756639ad.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-4591	TCGA-22-4591-01A	Primary Tumor
3f2a0273-4b45-4e34-b654-d943ece874b5	0d08b39e-cc2e-4262-a8cc-06c644ab5039.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-1017	TCGA-22-1017-01A	Primary Tumor
3e123200-4d8c-4568-9b9d-08b81a0fbe2d	007d074e-3b7c-484b-b757-1a60e1172506.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-XC-AA0X	TCGA-XC-AA0X-01A	Primary Tumor
f75da91e-0615-4583-bb64-54eaf845240b	c9bc2fb9-e93f-4b5d-8217-450c84f99d1d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-94-A5I4	TCGA-94-A5I4-01A	Primary Tumor
44333884-6f48-4c4e-aca7-e60282e73c7d	23c17668-2d59-4377-981c-3ab248cfcd9f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8354	TCGA-85-8354-01A	Primary Tumor
81b6cfe7-6320-4b63-86e7-c7a8449f64f0	57dd7a80-e226-4e21-accb-cc944923100e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5483	TCGA-22-5483-01A	Primary Tumor
9f6dc593-e438-4262-88b9-282fa084ab11	294b637b-938a-44a8-abb6-170c6205bbd6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-90-A4EE	TCGA-90-A4EE-01A	Primary Tumor
61855026-2489-4fc0-8c62-a2c59f9f02fa	7af5a442-83c8-426b-ba0f-a56783fbc5f2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-34-5231	TCGA-34-5231-01A	Primary Tumor
f6b00db0-f92d-4c77-9a54-43684b3e41af	21454a1b-20e1-4a4d-99b6-8ee30b1c979d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8623	TCGA-56-8623-01A	Primary Tumor
8e371293-9e63-47af-bd5a-e78fb74bd5c7	a75a9fcd-cc1d-4ef6-a213-dd468217ad5b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-7337	TCGA-77-7337-11A	Solid Tissue Normal
ba712a3f-79bd-43ee-862e-84d969536d26	7352c749-5f16-4c5d-bab8-740dac7a5c0d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2759	TCGA-66-2759-01A	Primary Tumor
14fc957e-3a28-4d8e-985e-d0bf2c7a6e29	eb514a1a-536a-4ce7-ad6b-ec2267452d7a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2770	TCGA-66-2770-01A	Primary Tumor
b49f6d2c-c822-4fdd-8fdb-b60865bc3466	826b0309-8ced-4d7e-998b-f4f196fd9468.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8307	TCGA-56-8307-01A	Primary Tumor
146366e3-fe31-4ef7-8eb3-3ddaaf4910a6	b7fcdf45-6b26-46e8-aa40-2761354d1251.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-3394	TCGA-43-3394-01A	Primary Tumor
1244029d-35a8-4b04-935b-e238a231f812	7922baf0-3d03-4b00-afa4-96c272583861.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2695	TCGA-60-2695-01A	Primary Tumor
d7509a1d-f934-4054-9d57-3a091b1882ec	254b71a7-176c-4258-8fa9-2985223138ff.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-4593	TCGA-22-4593-01A	Primary Tumor
c9bfc344-0c75-477f-808c-c6f3f82a2938	bb8f37b8-3ebf-4b05-8cf3-214b2c0ef735.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7222	TCGA-56-7222-01A	Primary Tumor
239633be-52a2-423e-ba21-1a3756d99a98	8cc54da6-dadc-48b1-9dd0-535cf2ac58b1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5491	TCGA-22-5491-01A	Primary Tumor
fd1ac8ff-0a58-4614-9fc7-0407beb40e1e	23b10ac4-abaa-44e3-81b1-e2e7f7149e3c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-98-A53A	TCGA-98-A53A-01A	Primary Tumor
d6fc0fec-d672-405c-bfb5-18b6f7f60990	1435d047-8a6f-4bda-a658-07d6ba071300.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A4PA	TCGA-85-A4PA-01A	Primary Tumor
0255b5b2-56ea-4e04-9e1b-838235eac0a0	fe8a279b-cfbb-4a96-9e30-5589bddb7911.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-1080	TCGA-21-1080-01A	Primary Tumor
b91b8950-5f5a-4f5a-9bb1-3ccdb3d4a7ec	5cf4c664-9f98-4e1e-a623-317660ee7f6a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8008	TCGA-77-8008-11A	Solid Tissue Normal
fec44fc3-7842-4ed7-abf0-286a8d32a726	7975e611-5e6d-444e-a773-5e131734a1ec.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2768	TCGA-66-2768-01A	Primary Tumor
babfc460-84ce-4baa-9e03-b31e508dafaf	7d079b75-6da9-4e35-b0b0-7dbc68fbf0d0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-52-7622	TCGA-52-7622-01A	Primary Tumor
3438a6c2-a340-49bb-8809-b825082147d1	38b7b026-a9d6-4f61-910f-2cb950c1cd8e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-A5GH	TCGA-77-A5GH-01A	Primary Tumor
dc9dd877-85b9-4842-b83a-8759c3c9cc10	2fa4738b-04ba-4d04-b95a-1f9b08cba802.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3417	TCGA-18-3417-01A	Primary Tumor
dd35bb2f-57cf-4bd3-a6d8-65a0fcf45e40	d8454c9a-0054-49b0-adfd-7b4ce451ef77.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-34-2600	TCGA-34-2600-01A	Primary Tumor
